"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2000,1,1,"0.00","0.020","28.45"
"2",2000,1,2,"0.00","0.019","27.87"
"3",2000,1,3,"0.00","0.017","28.67"
"4",2000,1,4,"0.00","0.030","27.38"
"5",2000,1,5,"0.00","0.001","27.78"
"6",2000,1,6,"0.00","0.011","27.33"
"7",2000,1,7,"0.00","0.001","25.69"
"8",2000,1,8,"0.00","0.001","26.31"
"9",2000,1,9,"0.00","0.001","26.55"
"10",2000,1,10,"0.00","0.001","27.20"
"11",2000,1,11,"0.00","0.001","25.98"
"12",2000,1,12,"0.00","0.001","24.73"
"13",2000,1,13,"0.00","0.000","25.44"
"14",2000,1,14,"0.00","0.000","24.08"
"15",2000,1,15,"0.00","0.077","22.21"
"16",2000,1,16,"0.00","0.107","21.72"
"17",2000,1,17,"0.00","0.106","21.10"
"18",2000,1,18,"0.00","0.101","22.99"
"19",2000,1,19,"0.00","0.096","22.34"
"20",2000,1,20,"0.00","0.090","24.21"
"21",2000,1,21,"0.00","0.088","21.77"
"22",2000,1,22,"0.00","0.168","20.55"
"23",2000,1,23,"0.00","0.246","19.25"
"24",2000,1,24,"0.00","0.238","19.99"
"25",2000,1,25,"0.00","0.227","20.66"
"26",2000,1,26,"0.00","0.217","20.75"
"27",2000,1,27,"0.00","0.205","21.96"
"28",2000,1,28,"0.00","0.194","23.09"
"29",2000,1,29,"0.00","0.185","24.71"
"30",2000,1,30,"0.00","0.177","27.30"
"31",2000,1,31,"0.00","0.183","25.33"
"32",2000,2,1,"0.00","0.164","26.25"
"33",2000,2,2,"0.00","0.156","23.86"
"34",2000,2,3,"0.00","0.150","25.80"
"35",2000,2,4,"0.00","0.142","24.08"
"36",2000,2,5,"0.00","0.135","25.18"
"37",2000,2,6,"0.00","0.128","25.47"
"38",2000,2,7,"0.00","0.121","27.95"
"39",2000,2,8,"0.00","0.114","29.34"
"40",2000,2,9,"0.00","0.107","27.91"
"41",2000,2,10,"0.00","0.102","25.24"
"42",2000,2,11,"0.00","0.097","25.52"
"43",2000,2,12,"0.00","0.092","24.16"
"44",2000,2,13,"0.00","0.088","26.17"
"45",2000,2,14,"0.00","0.082","25.77"
"46",2000,2,15,"0.00","0.078","27.99"
"47",2000,2,16,"0.00","0.074","27.54"
"48",2000,2,17,"0.00","0.071","29.33"
"49",2000,2,18,"0.00","0.067","28.75"
"50",2000,2,19,"0.00","0.063","26.00"
"51",2000,2,20,"0.00","0.061","25.37"
"52",2000,2,21,"0.00","0.058","27.13"
"53",2000,2,22,"0.00","0.055","25.75"
