"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2000,1,1,"0.00","0.020","28.45"
"2",2000,1,2,"0.00","0.019","27.86"
"3",2000,1,3,"0.00","0.017","28.67"
"4",2000,1,4,"0.00","0.030","27.37"
"5",2000,1,5,"0.00","0.001","27.78"
"6",2000,1,6,"0.00","0.011","27.32"
"7",2000,1,7,"0.00","0.001","25.69"
"8",2000,1,8,"0.00","0.001","26.31"
"9",2000,1,9,"0.00","0.001","26.55"
"10",2000,1,10,"0.00","0.001","27.19"
"11",2000,1,11,"0.00","0.001","25.98"
"12",2000,1,12,"0.00","0.001","24.73"
"13",2000,1,13,"0.00","0.000","25.43"
"14",2000,1,14,"0.00","0.000","24.07"
"15",2000,1,15,"0.00","0.077","22.20"
"16",2000,1,16,"0.00","0.107","21.72"
"17",2000,1,17,"0.00","0.106","21.10"
"18",2000,1,18,"0.00","0.101","22.99"
"19",2000,1,19,"0.00","0.096","22.33"
"20",2000,1,20,"0.00","0.090","24.20"
"21",2000,1,21,"0.00","0.088","21.77"
"22",2000,1,22,"0.00","0.168","20.55"
"23",2000,1,23,"0.00","0.245","19.24"
"24",2000,1,24,"0.00","0.238","19.99"
"25",2000,1,25,"0.00","0.227","20.66"
"26",2000,1,26,"0.00","0.216","20.75"
"27",2000,1,27,"0.00","0.204","21.96"
"28",2000,1,28,"0.00","0.193","23.09"
"29",2000,1,29,"0.00","0.184","24.71"
"30",2000,1,30,"0.00","0.176","27.29"
"31",2000,1,31,"0.00","0.182","25.32"
"32",2000,2,1,"0.00","0.163","26.25"
"33",2000,2,2,"0.00","0.155","23.86"
"34",2000,2,3,"0.00","0.148","25.80"
"35",2000,2,4,"0.00","0.140","24.08"
"36",2000,2,5,"0.00","0.133","25.17"
"37",2000,2,6,"0.00","0.127","25.46"
"38",2000,2,7,"0.00","0.119","27.94"
"39",2000,2,8,"0.00","0.112","29.34"
"40",2000,2,9,"0.00","0.106","27.91"
"41",2000,2,10,"0.00","0.101","25.24"
"42",2000,2,11,"0.00","0.095","25.52"
"43",2000,2,12,"0.00","0.090","24.16"
"44",2000,2,13,"0.00","0.086","26.17"
"45",2000,2,14,"0.00","0.081","25.76"
"46",2000,2,15,"0.00","0.076","27.99"
"47",2000,2,16,"0.00","0.073","27.54"
"48",2000,2,17,"0.00","0.069","29.33"
"49",2000,2,18,"0.00","0.065","28.75"
"50",2000,2,19,"0.00","0.062","26.00"
"51",2000,2,20,"0.00","0.059","25.37"
"52",2000,2,21,"0.00","0.056","27.13"
"53",2000,2,22,"0.00","0.054","25.74"
"54",2000,2,23,"0.00","0.052","26.49"
"55",2000,2,24,"0.00","0.049","26.30"
"56",2000,2,25,"0.00","0.047","26.93"
"57",2000,2,26,"0.00","0.045","24.85"
"58",2000,2,27,"0.00","0.043","27.85"
"59",2000,2,28,"0.00","0.041","27.02"
"60",2000,2,29,"0.00","0.039","30.44"
"61",2000,3,1,"0.00","0.038","27.66"
"62",2000,3,2,"0.00","0.037","26.45"
"63",2000,3,3,"0.00","0.035","25.87"
"64",2000,3,4,"0.00","0.033","25.55"
"65",2000,3,5,"0.00","0.031","26.03"
"66",2000,3,6,"0.00","0.029","26.59"
"67",2000,3,7,"0.00","0.028","27.91"
"68",2000,3,8,"0.00","0.026","29.73"
"69",2000,3,9,"0.00","0.025","30.23"
"70",2000,3,10,"0.00","0.029","28.61"
"71",2000,3,11,"0.00","0.024","25.92"
"72",2000,3,12,"0.00","0.023","25.52"
"73",2000,3,13,"0.00","0.023","23.63"
"74",2000,3,14,"0.00","0.022","24.00"
"75",2000,3,15,"0.00","0.021","24.45"
"76",2000,3,16,"0.00","0.020","23.91"
"77",2000,3,17,"0.00","0.020","22.53"
"78",2000,3,18,"0.00","0.019","22.69"
"79",2000,3,19,"0.00","0.018","23.06"
"80",2000,3,20,"0.00","0.018","25.48"
"81",2000,3,21,"0.00","0.017","25.46"
"82",2000,3,22,"0.00","0.041","22.95"
"83",2000,3,23,"0.00","0.025","21.34"
"84",2000,3,24,"0.00","0.025","22.61"
"85",2000,3,25,"0.00","0.024","23.58"
"86",2000,3,26,"0.00","0.024","22.52"
"87",2000,3,27,"0.00","0.012","22.73"
"88",2000,3,28,"0.00","0.012","21.30"
"89",2000,3,29,"0.00","0.011","22.96"
"90",2000,3,30,"0.00","0.011","22.35"
"91",2000,3,31,"0.00","0.011","23.86"
"92",2000,4,1,"0.00","0.011","23.79"
"93",2000,4,2,"0.00","0.010","24.12"
"94",2000,4,3,"0.00","0.010","23.00"
"95",2000,4,4,"0.00","0.010","21.49"
"96",2000,4,5,"0.00","0.009","21.24"
"97",2000,4,6,"0.00","0.009","21.07"
