"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2000,1,1,"0.00","0.020","28.46"
"2",2000,1,2,"0.00","0.018","27.87"
"3",2000,1,3,"0.00","0.017","28.71"
"4",2000,1,4,"0.00","0.024","27.63"
"5",2000,1,5,"0.00","0.000","28.00"
"6",2000,1,6,"0.00","0.020","27.16"
"7",2000,1,7,"0.00","0.011","25.54"
"8",2000,1,8,"0.00","0.010","26.22"
"9",2000,1,9,"0.00","0.009","26.50"
"10",2000,1,10,"0.00","0.009","27.20"
"11",2000,1,11,"0.00","0.008","26.05"
"12",2000,1,12,"0.00","0.008","24.84"
"13",2000,1,13,"0.00","0.007","25.52"
"14",2000,1,14,"0.00","0.007","24.20"
"15",2000,1,15,"0.00","0.083","22.29"
"16",2000,1,16,"0.00","0.115","21.77"
"17",2000,1,17,"0.00","0.113","21.19"
"18",2000,1,18,"0.00","0.107","23.10"
"19",2000,1,19,"0.00","0.100","22.40"
"20",2000,1,20,"0.00","0.093","24.26"
"21",2000,1,21,"0.00","0.091","21.87"
"22",2000,1,22,"0.00","0.171","20.60"
"23",2000,1,23,"0.00","0.251","19.25"
"24",2000,1,24,"0.00","0.241","19.99"
"25",2000,1,25,"0.00","0.228","20.65"
"26",2000,1,26,"0.00","0.215","20.73"
"27",2000,1,27,"0.00","0.201","21.93"
"28",2000,1,28,"0.00","0.187","23.08"
"29",2000,1,29,"0.00","0.176","24.67"
"30",2000,1,30,"0.00","0.168","27.29"
"31",2000,1,31,"0.00","0.171","25.39"
"32",2000,2,1,"0.00","0.152","26.32"
"33",2000,2,2,"0.00","0.144","23.96"
"34",2000,2,3,"0.00","0.136","25.91"
"35",2000,2,4,"0.00","0.128","24.13"
"36",2000,2,5,"0.00","0.120","25.23"
"37",2000,2,6,"0.00","0.113","25.47"
"38",2000,2,7,"0.00","0.105","27.93"
"39",2000,2,8,"0.00","0.098","29.31"
"40",2000,2,9,"0.00","0.091","27.92"
"41",2000,2,10,"0.00","0.085","25.28"
"42",2000,2,11,"0.00","0.080","25.54"
"43",2000,2,12,"0.00","0.075","24.19"
"44",2000,2,13,"0.00","0.071","26.18"
"45",2000,2,14,"0.00","0.065","25.75"
"46",2000,2,15,"0.00","0.061","27.98"
"47",2000,2,16,"0.00","0.058","27.56"
"48",2000,2,17,"0.00","0.054","29.34"
"49",2000,2,18,"0.00","0.051","28.80"
"50",2000,2,19,"0.00","0.047","26.05"
"51",2000,2,20,"0.00","0.045","25.39"
"52",2000,2,21,"0.00","0.042","27.16"
"53",2000,2,22,"0.00","0.040","25.81"
"54",2000,2,23,"0.00","0.038","26.58"
"55",2000,2,24,"0.00","0.036","26.41"
"56",2000,2,25,"0.00","0.034","27.02"
"57",2000,2,26,"0.00","0.032","24.90"
"58",2000,2,27,"0.00","0.030","27.86"
"59",2000,2,28,"0.00","0.029","27.04"
"60",2000,2,29,"0.00","0.027","30.47"
"61",2000,3,1,"0.00","0.027","27.65"
"62",2000,3,2,"0.00","0.026","26.42"
"63",2000,3,3,"0.00","0.024","25.80"
"64",2000,3,4,"0.00","0.023","25.50"
"65",2000,3,5,"0.00","0.021","26.01"
"66",2000,3,6,"0.00","0.020","26.55"
"67",2000,3,7,"0.00","0.018","27.86"
"68",2000,3,8,"0.00","0.017","29.71"
"69",2000,3,9,"0.00","0.016","30.27"
"70",2000,3,10,"0.00","0.020","28.60"
"71",2000,3,11,"0.00","0.017","25.82"
"72",2000,3,12,"0.00","0.016","25.52"
"73",2000,3,13,"0.00","0.015","23.63"
"74",2000,3,14,"0.00","0.015","24.00"
"75",2000,3,15,"0.00","0.014","24.46"
"76",2000,3,16,"0.00","0.013","24.02"
"77",2000,3,17,"0.00","0.013","22.62"
"78",2000,3,18,"0.00","0.012","22.73"
"79",2000,3,19,"0.00","0.012","23.12"
"80",2000,3,20,"0.00","0.011","25.48"
"81",2000,3,21,"0.00","0.011","25.55"
"82",2000,3,22,"0.00","0.036","23.01"
"83",2000,3,23,"0.00","0.020","21.37"
"84",2000,3,24,"0.00","0.019","22.62"
"85",2000,3,25,"0.00","0.019","23.61"
"86",2000,3,26,"0.00","0.019","22.57"
"87",2000,3,27,"0.00","0.007","22.79"
"88",2000,3,28,"0.00","0.007","21.34"
"89",2000,3,29,"0.00","0.006","22.98"
"90",2000,3,30,"0.00","0.006","22.38"
"91",2000,3,31,"0.00","0.006","23.94"
"92",2000,4,1,"0.00","0.006","23.83"
"93",2000,4,2,"0.00","0.005","24.17"
"94",2000,4,3,"0.00","0.006","22.99"
"95",2000,4,4,"0.00","0.000","21.50"
"96",2000,4,5,"0.00","0.000","21.23"
"97",2000,4,6,"0.00","0.000","21.05"
"98",2000,4,7,"0.00","0.000","21.97"
"99",2000,4,8,"0.00","0.001","22.69"
"100",2000,4,9,"0.00","0.000","22.46"
"101",2000,4,10,"0.00","0.000","24.49"
"102",2000,4,11,"0.00","0.009","23.41"
"103",2000,4,12,"0.00","0.001","23.40"
"104",2000,4,13,"0.00","0.001","21.51"
"105",2000,4,14,"0.00","0.000","21.50"
"106",2000,4,15,"0.00","0.000","20.05"
"107",2000,4,16,"0.00","0.000","20.16"
"108",2000,4,17,"0.00","0.000","20.11"
"109",2000,4,18,"0.00","0.000","21.77"
"110",2000,4,19,"0.00","0.000","22.03"
"111",2000,4,20,"0.00","0.000","22.57"
"112",2000,4,21,"0.00","0.005","21.74"
"113",2000,4,22,"0.00","0.000","23.62"
"114",2000,4,23,"0.00","0.000","22.22"
"115",2000,4,24,"0.00","0.000","23.77"
"116",2000,4,25,"0.00","0.000","22.35"
"117",2000,4,26,"0.00","0.000","23.30"
"118",2000,4,27,"0.00","0.005","20.57"
"119",2000,4,28,"0.00","0.010","19.42"
"120",2000,4,29,"0.00","0.022","17.79"
"121",2000,4,30,"0.83","0.021","17.28"
"122",2000,5,1,"0.04","0.021","17.94"
"123",2000,5,2,"0.04","0.021","18.75"
"124",2000,5,3,"0.04","0.020","18.42"
"125",2000,5,4,"0.04","0.020","20.03"
"126",2000,5,5,"0.05","0.019","18.31"
"127",2000,5,6,"0.05","0.019","19.85"
"128",2000,5,7,"0.05","0.019","18.37"
"129",2000,5,8,"0.05","0.018","20.10"
"130",2000,5,9,"0.05","0.018","19.14"
"131",2000,5,10,"0.06","0.017","19.57"
"132",2000,5,11,"0.06","0.033","17.59"
"133",2000,5,12,"0.06","0.037","16.85"
"134",2000,5,13,"0.06","0.036","16.46"
"135",2000,5,14,"0.07","0.036","16.51"
"136",2000,5,15,"0.07","0.035","16.41"
"137",2000,5,16,"0.07","0.035","17.62"
"138",2000,5,17,"0.08","0.034","16.98"
"139",2000,5,18,"0.08","0.034","18.18"
"140",2000,5,19,"0.08","0.033","17.16"
"141",2000,5,20,"0.09","0.033","17.73"
"142",2000,5,21,"0.09","0.032","17.11"
"143",2000,5,22,"0.10","0.031","17.81"
"144",2000,5,23,"0.10","0.031","17.57"
"145",2000,5,24,"0.11","0.031","17.06"
"146",2000,5,25,"0.11","0.030","17.15"
"147",2000,5,26,"0.11","0.030","15.73"
"148",2000,5,27,"0.12","0.029","15.29"
"149",2000,5,28,"0.13","0.028","15.87"
"150",2000,5,29,"0.13","0.028","16.50"
"151",2000,5,30,"0.14","0.027","18.33"
"152",2000,5,31,"0.14","0.026","18.42"
"153",2000,6,1,"0.15","0.026","18.46"
"154",2000,6,2,"0.16","0.026","16.69"
"155",2000,6,3,"0.16","0.025","16.89"
"156",2000,6,4,"0.17","0.025","17.24"
"157",2000,6,5,"0.18","0.024","16.36"
"158",2000,6,6,"0.19","0.024","17.59"
"159",2000,6,7,"0.19","0.024","15.97"
"160",2000,6,8,"0.20","0.023","16.71"
"161",2000,6,9,"0.21","0.022","16.07"
"162",2000,6,10,"0.22","0.037","16.13"
"163",2000,6,11,"0.23","0.036","16.90"
"164",2000,6,12,"0.24","0.035","17.77"
"165",2000,6,13,"0.25","0.034","18.65"
"166",2000,6,14,"0.26","0.046","17.54"
"167",2000,6,15,"0.27","0.118","16.53"
"168",2000,6,16,"0.28","0.117","16.08"
"169",2000,6,17,"0.30","0.115","15.28"
"170",2000,6,18,"0.31","0.113","16.72"
"171",2000,6,19,"0.32","0.150","15.24"
"172",2000,6,20,"0.34","0.153","16.23"
"173",2000,6,21,"0.35","0.159","15.81"
"174",2000,6,22,"0.37","0.158","16.53"
"175",2000,6,23,"0.38","0.167","16.98"
"176",2000,6,24,"0.40","0.166","17.00"
"177",2000,6,25,"0.42","0.170","17.53"
"178",2000,6,26,"0.43","0.179","15.97"
"179",2000,6,27,"0.45","0.178","15.42"
"180",2000,6,28,"0.47","0.177","16.59"
"181",2000,6,29,"0.49","0.175","14.90"
"182",2000,6,30,"0.51","0.172","16.18"
"183",2000,7,1,"0.53","0.205","13.86"
"184",2000,7,2,"0.55","0.253","16.48"
"185",2000,7,3,"0.57","0.262","15.14"
"186",2000,7,4,"0.60","0.284","16.64"
"187",2000,7,5,"0.62","0.300","15.48"
"188",2000,7,6,"0.65","0.296","15.76"
"189",2000,7,7,"0.67","0.301","15.69"
"190",2000,7,8,"0.70","0.297","14.93"
"191",2000,7,9,"0.73","0.295","14.56"
"192",2000,7,10,"0.76","0.290","15.23"
"193",2000,7,11,"0.78","0.327","14.90"
"194",2000,7,12,"0.81","0.320","15.37"
"195",2000,7,13,"0.85","0.343","14.20"
"196",2000,7,14,"0.88","0.340","16.06"
"197",2000,7,15,"0.91","0.356","14.67"
"198",2000,7,16,"0.94","0.353","16.98"
"199",2000,7,17,"0.98","0.357","16.09"
"200",2000,7,18,"1.02","0.357","16.54"
"201",2000,7,19,"1.05","0.357","15.58"
"202",2000,7,20,"1.09","0.357","16.02"
"203",2000,7,21,"1.13","0.354","15.70"
"204",2000,7,22,"1.17","0.355","16.27"
"205",2000,7,23,"1.21","0.357","15.27"
"206",2000,7,24,"1.25","0.352","16.31"
"207",2000,7,25,"1.29","0.347","13.95"
"208",2000,7,26,"1.33","0.341","15.10"
"209",2000,7,27,"1.38","0.336","13.42"
"210",2000,7,28,"1.42","0.336","14.97"
"211",2000,7,29,"1.47","0.334","14.70"
"212",2000,7,30,"1.51","0.332","15.16"
