"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2000,1,1,"0.00","0.020","28.45"
"2",2000,1,2,"0.59","0.019","27.86"
"3",2000,1,3,"0.58","0.017","28.67"
"4",2000,1,4,"0.57","0.030","27.38"
"5",2000,1,5,"0.57","0.001","27.78"
"6",2000,1,6,"0.57","0.011","27.33"
"7",2000,1,7,"0.57","0.001","25.69"
"8",2000,1,8,"0.56","0.001","26.31"
"9",2000,1,9,"0.56","0.001","26.55"
"10",2000,1,10,"0.55","0.001","27.19"
"11",2000,1,11,"0.55","0.001","25.98"
"12",2000,1,12,"0.54","0.001","24.73"
"13",2000,1,13,"0.54","0.000","25.43"
"14",2000,1,14,"0.54","0.000","24.07"
"15",2000,1,15,"0.53","0.077","22.20"
"16",2000,1,16,"0.53","0.107","21.72"
"17",2000,1,17,"0.53","0.106","21.10"
"18",2000,1,18,"0.53","0.101","22.99"
"19",2000,1,19,"0.53","0.096","22.33"
"20",2000,1,20,"0.53","0.091","24.21"
"21",2000,1,21,"0.53","0.089","21.77"
"22",2000,1,22,"0.53","0.169","20.55"
"23",2000,1,23,"0.53","0.246","19.24"
"24",2000,1,24,"0.53","0.239","19.99"
"25",2000,1,25,"0.53","0.228","20.66"
"26",2000,1,26,"0.53","0.217","20.75"
"27",2000,1,27,"0.53","0.206","21.96"
"28",2000,1,28,"0.53","0.195","23.09"
"29",2000,1,29,"0.53","0.186","24.71"
"30",2000,1,30,"0.53","0.178","27.29"
"31",2000,1,31,"0.53","0.184","25.32"
"32",2000,2,1,"0.00","0.165","26.25"
"33",2000,2,2,"0.54","0.158","23.86"
"34",2000,2,3,"0.54","0.151","25.80"
"35",2000,2,4,"0.54","0.143","24.08"
"36",2000,2,5,"0.54","0.136","25.17"
"37",2000,2,6,"0.54","0.130","25.46"
"38",2000,2,7,"0.54","0.122","27.94"
"39",2000,2,8,"0.53","0.115","29.34"
"40",2000,2,9,"0.53","0.109","27.91"
"41",2000,2,10,"0.53","0.104","25.24"
"42",2000,2,11,"0.54","0.098","25.52"
"43",2000,2,12,"0.54","0.093","24.16"
"44",2000,2,13,"0.54","0.089","26.17"
"45",2000,2,14,"0.54","0.084","25.76"
"46",2000,2,15,"0.53","0.079","27.99"
"47",2000,2,16,"0.53","0.076","27.54"
"48",2000,2,17,"0.53","0.072","29.33"
"49",2000,2,18,"0.52","0.068","28.75"
"50",2000,2,19,"0.52","0.065","26.00"
"51",2000,2,20,"0.52","0.062","25.37"
"52",2000,2,21,"0.52","0.059","27.13"
"53",2000,2,22,"0.52","0.057","25.74"
"54",2000,2,23,"0.51","0.054","26.49"
"55",2000,2,24,"0.51","0.052","26.30"
"56",2000,2,25,"0.51","0.049","26.93"
"57",2000,2,26,"0.51","0.047","24.85"
"58",2000,2,27,"0.50","0.045","27.85"
